2026-07-15 06:07:40 | WARNING | analysis.claude_strength:calculate_strength_with_claude:305 | Claude level not matched | {'symbol': 'AKEUSDT', 'level_price': 0.00030514, 'claude_prices': [0.00035, 0.00032, 0.00031]}
2026-07-15 21:04:56 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DODOXUSDT', 'level': 0.026956, 'approach_count': 14, 'block_threshold': 4}
2026-07-15 21:05:01 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.0541, 'approach_count': 7, 'block_threshold': 4}
2026-07-15 21:05:01 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BSBUSDT', 'level': 0.13454, 'approach_count': 5, 'block_threshold': 4}
2026-07-15 21:05:11 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DODOXUSDT', 'level': 0.026956, 'approach_count': 14, 'block_threshold': 4}
2026-07-15 21:05:16 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.0541, 'approach_count': 7, 'block_threshold': 4}
2026-07-15 21:05:16 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BSBUSDT', 'level': 0.13454, 'approach_count': 5, 'block_threshold': 4}
2026-07-15 21:05:26 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DODOXUSDT', 'level': 0.026956, 'approach_count': 14, 'block_threshold': 4}
2026-07-15 21:05:32 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.0541, 'approach_count': 7, 'block_threshold': 4}
2026-07-15 21:05:32 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BSBUSDT', 'level': 0.13454, 'approach_count': 5, 'block_threshold': 4}
2026-07-15 21:05:42 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DODOXUSDT', 'level': 0.026956, 'approach_count': 14, 'block_threshold': 4}
2026-07-15 21:05:47 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.0541, 'approach_count': 7, 'block_threshold': 4}
2026-07-15 21:05:47 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BSBUSDT', 'level': 0.13454, 'approach_count': 5, 'block_threshold': 4}
2026-07-15 21:05:57 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DODOXUSDT', 'level': 0.026956, 'approach_count': 14, 'block_threshold': 4}
2026-07-15 21:06:02 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.0541, 'approach_count': 7, 'block_threshold': 4}
2026-07-15 21:06:02 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BSBUSDT', 'level': 0.13454, 'approach_count': 5, 'block_threshold': 4}
2026-07-15 21:06:12 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DODOXUSDT', 'level': 0.026956, 'approach_count': 14, 'block_threshold': 4}
2026-07-15 21:06:17 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.0541, 'approach_count': 7, 'block_threshold': 4}
2026-07-15 21:06:17 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BSBUSDT', 'level': 0.13454, 'approach_count': 5, 'block_threshold': 4}
2026-07-15 21:06:28 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DODOXUSDT', 'level': 0.026956, 'approach_count': 14, 'block_threshold': 4}
2026-07-15 21:06:33 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.0541, 'approach_count': 7, 'block_threshold': 4}
2026-07-15 21:06:33 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BSBUSDT', 'level': 0.13454, 'approach_count': 5, 'block_threshold': 4}
2026-07-15 21:06:43 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DODOXUSDT', 'level': 0.026956, 'approach_count': 14, 'block_threshold': 4}
2026-07-15 21:06:48 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.0541, 'approach_count': 6, 'block_threshold': 4}
2026-07-15 21:06:48 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BSBUSDT', 'level': 0.13454, 'approach_count': 5, 'block_threshold': 4}
2026-07-15 21:06:58 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DODOXUSDT', 'level': 0.026956, 'approach_count': 14, 'block_threshold': 4}
2026-07-15 21:07:03 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.0541, 'approach_count': 6, 'block_threshold': 4}
2026-07-15 21:07:03 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BSBUSDT', 'level': 0.13454, 'approach_count': 5, 'block_threshold': 4}
2026-07-15 21:07:14 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DODOXUSDT', 'level': 0.026956, 'approach_count': 14, 'block_threshold': 4}
2026-07-15 21:07:19 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.0541, 'approach_count': 7, 'block_threshold': 4}
2026-07-15 21:07:19 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BSBUSDT', 'level': 0.13454, 'approach_count': 5, 'block_threshold': 4}
2026-07-15 21:07:29 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DODOXUSDT', 'level': 0.026956, 'approach_count': 14, 'block_threshold': 4}
2026-07-15 21:07:34 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.0541, 'approach_count': 7, 'block_threshold': 4}
2026-07-15 21:07:34 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BSBUSDT', 'level': 0.13454, 'approach_count': 5, 'block_threshold': 4}
2026-07-15 21:07:44 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DODOXUSDT', 'level': 0.026956, 'approach_count': 13, 'block_threshold': 4}
2026-07-15 21:07:49 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.0541, 'approach_count': 6, 'block_threshold': 4}
2026-07-15 21:07:49 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BSBUSDT', 'level': 0.13454, 'approach_count': 5, 'block_threshold': 4}
2026-07-15 21:07:59 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DODOXUSDT', 'level': 0.026956, 'approach_count': 13, 'block_threshold': 4}
2026-07-15 21:08:05 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.0541, 'approach_count': 6, 'block_threshold': 4}
2026-07-15 21:08:05 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BSBUSDT', 'level': 0.13454, 'approach_count': 5, 'block_threshold': 4}
2026-07-15 21:08:14 | INFO | trading.strategy2_live:_sync_grid_fills:1629 | S2Live: grid order filled | {'trade_id': '7448f545-4255-4398-a5ac-4e921bfec1aa', 'symbol': 'LABUSDT', 'index': 1, 'fill_price': 0.236}
2026-07-15 21:08:14 | INFO | trading.strategy2_live:_recalculate_params:2191 | S2Live: params recalculated | {'trade_id': '7448f545-4255-4398-a5ac-4e921bfec1aa', 'sl': 0.2311922, 'tp1': 0.2363078, 'tp2': 0.2432, 'full_grid_tp': None, 'fill_count': 1}
2026-07-15 21:08:20 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.0541, 'approach_count': 7, 'block_threshold': 4}
2026-07-15 21:08:20 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BSBUSDT', 'level': 0.13454, 'approach_count': 5, 'block_threshold': 4}
2026-07-15 21:08:35 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.0541, 'approach_count': 7, 'block_threshold': 4}
2026-07-15 21:08:35 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BSBUSDT', 'level': 0.13454, 'approach_count': 5, 'block_threshold': 4}
2026-07-15 21:08:50 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.0541, 'approach_count': 7, 'block_threshold': 4}
2026-07-15 21:08:50 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BSBUSDT', 'level': 0.13454, 'approach_count': 5, 'block_threshold': 4}
2026-07-15 21:08:56 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DODOXUSDT', 'level': 0.026956, 'approach_count': 13, 'block_threshold': 4}
2026-07-15 21:09:06 | INFO | analysis.monitor:start_monitor:126 | monitor: skip level with non-positive p_bounce (won't pass entry filter) | {'symbol': 'DODOXUSDT', 'level': 0.027148, 'level_type': 'pump_base', 'p_bounce': 0.0, 'expected_depth': 0.0}
2026-07-15 21:09:06 | INFO | __main__:_monitored:798 | Monitor cancelled | {'symbol': 'DODOXUSDT', 'level': 0.026956}
2026-07-15 21:09:06 | INFO | __main__:_start_resistance_after_bounce:1116 | Resistance monitor started | {'symbol': 'DODOXUSDT', 'resistance': 0.027148, 'from_support': 0.026956}
2026-07-15 21:09:06 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.0541, 'approach_count': 7, 'block_threshold': 4}
2026-07-15 21:09:06 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BSBUSDT', 'level': 0.13454, 'approach_count': 5, 'block_threshold': 4}
2026-07-15 21:09:06 | INFO | __main__:_monitored:787 | Level outcome saved | {'symbol': 'DODOXUSDT', 'level': 0.027148, 'result': 'отбой', 'outcome': None, 'duration': 0.0}
2026-07-15 21:09:16 | INFO | analysis.monitor:start_monitor:126 | monitor: skip level with non-positive p_bounce (won't pass entry filter) | {'symbol': 'LABUSDT', 'level': 0.236175, 'level_type': 'wick_level', 'p_bounce': 0.0, 'expected_depth': 0.0}
2026-07-15 21:09:16 | INFO | __main__:_monitored:798 | Monitor cancelled | {'symbol': 'LABUSDT', 'level': 0.2342}
2026-07-15 21:09:16 | INFO | __main__:_start_resistance_after_bounce:1116 | Resistance monitor started | {'symbol': 'LABUSDT', 'resistance': 0.236175, 'from_support': 0.2342}
2026-07-15 21:09:16 | INFO | __main__:_monitored:787 | Level outcome saved | {'symbol': 'LABUSDT', 'level': 0.236175, 'result': 'отбой', 'outcome': None, 'duration': 0.0}
2026-07-15 21:09:21 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.0541, 'approach_count': 7, 'block_threshold': 4}
2026-07-15 21:09:21 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BSBUSDT', 'level': 0.13454, 'approach_count': 5, 'block_threshold': 4}
2026-07-15 21:09:36 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.0541, 'approach_count': 7, 'block_threshold': 4}
2026-07-15 21:09:36 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BSBUSDT', 'level': 0.13454, 'approach_count': 5, 'block_threshold': 4}
2026-07-15 21:09:52 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.0541, 'approach_count': 6, 'block_threshold': 4}
2026-07-15 21:09:52 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BSBUSDT', 'level': 0.13454, 'approach_count': 5, 'block_threshold': 4}
2026-07-15 21:09:57 | INFO | trading.strategy2_live:_partial_close_tp1:2347 | S2Live: partial TP1 — 50% closed, trailing remainder | {'trade_id': '7448f545-4255-4398-a5ac-4e921bfec1aa', 'symbol': 'LABUSDT', 'closed_qty': 212.0, 'remainder': 212.0, 'order_id': '201e9efd-e8f3-4ffb-b2e8-3889f5a4417d'}
2026-07-15 21:09:57 | INFO | trading.strategy2_live:_check_tp_trailing:2436 | S2Live: TP1 hit — trailing activated | {'trade_id': '7448f545-4255-4398-a5ac-4e921bfec1aa', 'symbol': 'LABUSDT', 'peak': 0.2371, 'trailing_stop': 0.2353}
2026-07-15 21:10:07 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.0541, 'approach_count': 7, 'block_threshold': 4}
2026-07-15 21:10:07 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BSBUSDT', 'level': 0.13454, 'approach_count': 5, 'block_threshold': 4}
2026-07-15 21:10:22 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.0541, 'approach_count': 7, 'block_threshold': 4}
2026-07-15 21:10:22 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BSBUSDT', 'level': 0.13454, 'approach_count': 5, 'block_threshold': 4}
2026-07-15 21:10:37 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.0541, 'approach_count': 7, 'block_threshold': 4}
2026-07-15 21:10:37 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BSBUSDT', 'level': 0.13454, 'approach_count': 5, 'block_threshold': 4}
2026-07-15 21:10:51 | INFO | trading.strategy5_live:_finalize_closed:328 | S5Live CLOSED | {'trade_id': '3b445bf4-d88b-496f-8c53-5e7b192c467f', 'symbol': 'SKLUSDT', 'reason': 'sl_exchange', 'pnl': -1.7793, 'qty_mismatch': False}
2026-07-15 21:10:53 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.0541, 'approach_count': 7, 'block_threshold': 4}
2026-07-15 21:10:53 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BSBUSDT', 'level': 0.13454, 'approach_count': 5, 'block_threshold': 4}
2026-07-15 21:11:08 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.0541, 'approach_count': 6, 'block_threshold': 4}
2026-07-15 21:11:08 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BSBUSDT', 'level': 0.13454, 'approach_count': 5, 'block_threshold': 4}
2026-07-15 21:11:23 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.0541, 'approach_count': 6, 'block_threshold': 4}
2026-07-15 21:11:23 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BSBUSDT', 'level': 0.13454, 'approach_count': 5, 'block_threshold': 4}
2026-07-15 21:11:39 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.0541, 'approach_count': 6, 'block_threshold': 4}
2026-07-15 21:11:39 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BSBUSDT', 'level': 0.13454, 'approach_count': 5, 'block_threshold': 4}
2026-07-15 21:11:54 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.0541, 'approach_count': 6, 'block_threshold': 4}
2026-07-15 21:11:54 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BSBUSDT', 'level': 0.13454, 'approach_count': 5, 'block_threshold': 4}
2026-07-15 21:12:09 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.0541, 'approach_count': 6, 'block_threshold': 4}
2026-07-15 21:12:09 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BSBUSDT', 'level': 0.13454, 'approach_count': 5, 'block_threshold': 4}
2026-07-15 21:12:14 | INFO | trading.strategy2_live:_check_tp_trailing:2461 | S2Live: trailing stop hit | {'trade_id': '7448f545-4255-4398-a5ac-4e921bfec1aa', 'symbol': 'LABUSDT', 'trailing_stop': 0.2355, 'current_price': 0.2354}
2026-07-15 21:12:16 | INFO | trading.strategy2_live:_limit_then_market_sell:909 | S2Live[H1]: limit close placed | {'trade_id': '7448f545-4255-4398-a5ac-4e921bfec1aa', 'symbol': 'LABUSDT', 'attempt': 1, 'price': 0.235, 'qty': 212.0, 'reason': 'trailing_stop'}
2026-07-15 21:12:18 | WARNING | trading.bybit_client:cancel_order:247 | bybit cancel_order unexpected response | {'symbol': 'LABUSDT', 'order_id': '4b23b8cf-a029-4a5e-b392-9107323e2437', 'resp': {'retCode': 110001, 'retMsg': 'order not exists or too late to cancel', 'result': {}, 'retExtInfo': {}, 'time': 1784149938402}}
2026-07-15 21:12:21 | INFO | bot.telegram:send_close_with_chart:1480 | chart candles available: LABUSDT 300 | {}
2026-07-15 21:12:25 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.0541, 'approach_count': 6, 'block_threshold': 4}
2026-07-15 21:12:25 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BSBUSDT', 'level': 0.13454, 'approach_count': 5, 'block_threshold': 4}
2026-07-15 21:12:40 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.0541, 'approach_count': 6, 'block_threshold': 4}
2026-07-15 21:12:40 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BSBUSDT', 'level': 0.13454, 'approach_count': 5, 'block_threshold': 4}
